"","perc_on_1","perc_on_2","perc_on_3","perc_on_4","perc_on_5","perc_on_6","perc_on_7","perc_on_8","perc_off_1","perc_off_2","perc_off_3","perc_off_4","perc_off_5","perc_off_6","perc_off_7","perc_off_8","hostile_online1","hostile_online2","hostile_online3","hostile_online4","hostile_online5","hostile_online6","hostile_offline1","hostile_offline2","hostile_offline3","hostile_offline4","witness_on_1","witness_on_2","witness_on_3","witness_off_1","witness_off_2","witness_off_3","perc_on","perc_off","hostile_online","hostile_offline","pid","highered","female","white","age","id","online_first"
"290",0.833333333333333,0.333333333333333,0.5,0.333333333333333,0.666666666666667,0.333333333333333,0.166666666666667,0.5,0.333333333333333,0.5,0.833333333333333,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.666666666666667,0.833333333333333,0.5,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0.833333333333333,0,0,0.833333333333333,0.458333333333333,0.5625,0.638888888888889,0,"Republican",0,0,0,39,296,0
"291",0.333333333333333,0.166666666666667,0,0.333333333333333,0.166666666666667,0.666666666666667,0.666666666666667,1,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,1,0.833333333333333,1,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.416666666666667,0.520833333333333,0.0277777777777778,0.0416666666666667,"Republican",1,1,1,52,297,1
"292",0,0,0,0,0.166666666666667,1,0.833333333333333,1,0.166666666666667,0,0,0.166666666666667,0.166666666666667,1,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.375,0.395833333333333,0,0.0416666666666667,"Democrat",0,1,0,53,298,1
"293",0,0,0.166666666666667,0,0,0.333333333333333,1,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.291666666666667,0.25,0.0555555555555556,0.0416666666666667,"Democrat",1,1,1,49,299,0
"294",0,0,0,0,0,0.833333333333333,1,0.833333333333333,0.5,0.5,0.333333333333333,0.5,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.479166666666667,0,0,"Democrat",1,0,1,34,300,0
"295",0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.5,0.166666666666667,0.5,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.833333333333333,0.833333333333333,0,0.5,0.166666666666667,0.5,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.166666666666667,0.333333333333333,0.5,0.333333333333333,0.520833333333333,0.305555555555556,0.166666666666667,"Republican",0,1,1,29,301,1
"296",0.166666666666667,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,0.833333333333333,0.666666666666667,0.333333333333333,0.166666666666667,0.5,0.666666666666667,0.833333333333333,0.833333333333333,0.333333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.416666666666667,0.6875,0.583333333333333,0.791666666666667,"Republican",1,0,0,23,302,0
"297",0.833333333333333,0.833333333333333,0.333333333333333,0.333333333333333,0.833333333333333,0.5,0,0,0.333333333333333,0.666666666666667,1,0.666666666666667,1,0.5,0,1,0.166666666666667,0.833333333333333,0.666666666666667,0.333333333333333,0.833333333333333,1,0.333333333333333,0.5,1,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.458333333333333,0.645833333333333,0.638888888888889,0.625,"Republican",0,0,0,24,303,0
"298",0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,1,0.833333333333333,0.833333333333333,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0,0,0,0.5,0.333333333333333,0.333333333333333,0.458333333333333,0.5,0.333333333333333,0.291666666666667,"Democrat",0,0,0,27,304,1
"299",0.5,0.833333333333333,0.5,0.666666666666667,0.5,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.5,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,0.333333333333333,0.5,0.333333333333333,0.5,0.5,0.166666666666667,0.5,0.333333333333333,0.333333333333333,0.5,0.5,0.666666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.479166666666667,0.458333333333333,0.444444444444444,0.333333333333333,"Democrat",1,0,0,25,305,0
"300",0.333333333333333,0,0.5,0.666666666666667,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.5,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0,0.333333333333333,1,0.5,1,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.541666666666667,0.638888888888889,0.0833333333333333,"Democrat",1,0,1,33,306,1
"301",0.666666666666667,0.5,0,0.666666666666667,0.5,0.333333333333333,0.5,0.666666666666667,0.333333333333333,0.5,0.333333333333333,0.5,0.5,0.5,0.833333333333333,0.666666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0.666666666666667,0.166666666666667,0.5,0.333333333333333,0.5,0.333333333333333,0.5,0.666666666666667,0.166666666666667,0.5,0.166666666666667,0.479166666666667,0.520833333333333,0.333333333333333,0.375,"Republican",0,0,1,32,307,0
"302",0.666666666666667,0.5,0.333333333333333,0.666666666666667,0.666666666666667,0.5,0.833333333333333,0.166666666666667,0.166666666666667,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.833333333333333,0.5,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0.541666666666667,0.458333333333333,0.638888888888889,0.291666666666667,"Republican",0,0,0,39,308,0
"303",0.166666666666667,0.333333333333333,0.166666666666667,0,0,1,0.666666666666667,1,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0.4375,0,0,"Democrat",0,1,1,39,309,1
"304",0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.5,0.833333333333333,0.833333333333333,1,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0.666666666666667,0.833333333333333,0.833333333333333,1,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.166666666666667,0.333333333333333,0.5,0.5625,0.5625,0.111111111111111,0.166666666666667,"Republican",0,0,1,44,310,1
"305",0,0.166666666666667,0,0,0,1,0.833333333333333,0.333333333333333,0,0,0,0,0,1,0.5,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291666666666667,0.291666666666667,0,0,"Independent",1,1,1,40,311,0
"306",0.833333333333333,0.666666666666667,0.333333333333333,1,0.833333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.5,1,0.666666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.5,0.5,0.166666666666667,0.666666666666667,0.833333333333333,0.5,0.5,0.833333333333333,0.833333333333333,0.666666666666667,0.5,0.833333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.5,0.541666666666667,0.604166666666667,0.527777777777778,0.708333333333333,"Democrat",1,0,0,30,312,1
"307",0.166666666666667,0.666666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667,0.833333333333333,0.333333333333333,0,0.166666666666667,0.333333333333333,0.166666666666667,0,0.833333333333333,0.833333333333333,0.5,0.166666666666667,0,0.333333333333333,0,0.166666666666667,0,0.333333333333333,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0.354166666666667,0.111111111111111,0.125,"Independent",1,1,0,36,313,1
"308",1,1,0.666666666666667,0.833333333333333,1,0,0.166666666666667,0,1,0.333333333333333,0.5,1,1,0.5,0.333333333333333,0.166666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.583333333333333,0.604166666666667,0.777777777777778,0.583333333333333,"Democrat",1,1,1,21,314,0
"309",0,0.333333333333333,0.166666666666667,0.166666666666667,0,0.666666666666667,1,1,0,0.5,0.166666666666667,0,0.166666666666667,0.833333333333333,0.5,0.833333333333333,0.166666666666667,0,0,0.166666666666667,0.5,0,0,0.166666666666667,0.5,0,0.5,0,0.5,0.5,0,0.666666666666667,0.416666666666667,0.375,0.138888888888889,0.166666666666667,"Republican",0,0,1,43,315,0
"310",0.166666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.666666666666667,0.333333333333333,0.166666666666667,0.5,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.666666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.5,0.5,0.5,0.666666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.375,0.479166666666667,0.388888888888889,0.458333333333333,"Democrat",0,0,0,34,316,1
"311",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0.666666666666667,0.833333333333333,0.5,0.5,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0.375,0.4375,0,0.166666666666667,"Republican",0,1,1,34,317,0
"312",0,0,0,0.666666666666667,0,0.333333333333333,1,1,0,0,0,0.666666666666667,0.166666666666667,0.5,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.166666666666667,0,0.666666666666667,0.166666666666667,0.375,0.333333333333333,0,0,"Independent",0,0,0,26,318,0
"313",0.5,0.5,0.5,0.333333333333333,0.666666666666667,0.5,0.5,1,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.833333333333333,1,0,0,0.166666666666667,0,0.5,0,0.333333333333333,0.166666666666667,0.166666666666667,0,0.5,0.666666666666667,0.666666666666667,0,0,0,0.5625,0.354166666666667,0.111111111111111,0.166666666666667,"Democrat",1,0,0,27,319,1
"314",0,0.166666666666667,0.5,0,0,1,0.5,0.833333333333333,0,0.166666666666667,0,0,0,1,0.833333333333333,0.833333333333333,0,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0.166666666666667,0.5,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.375,0.354166666666667,0.0277777777777778,0.0416666666666667,"Democrat",1,1,1,36,320,1
"315",0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,"Independent",0,1,1,25,321,0
"316",0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,"Independent",0,1,1,51,322,0
"317",0,0,0,0.166666666666667,0.166666666666667,1,0.833333333333333,1,0,0.166666666666667,0,0,0,1,1,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0.395833333333333,0.375,0,0,"Republican",1,1,1,59,323,1
"318",0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.333333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0,0.166666666666667,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.375,0.395833333333333,0.0277777777777778,0.0833333333333333,"Republican",1,1,1,48,324,1
"319",0.666666666666667,0.666666666666667,0.666666666666667,0,0,1,0.166666666666667,0.166666666666667,0,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,1,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0.833333333333333,1,0,0.833333333333333,1,0.416666666666667,0.416666666666667,0,0.166666666666667,"Democrat",1,0,1,33,325,0
"320",0,0,0,0,0,0.833333333333333,1,0.666666666666667,0,0,0.166666666666667,0,0.166666666666667,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0.416666666666667,0,0,"Democrat",1,0,0,35,326,1
"321",0,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.833333333333333,0.5,0.833333333333333,0,0.666666666666667,0.166666666666667,0.166666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0,0,0.333333333333333,0.333333333333333,0.666666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.520833333333333,0.25,0.0555555555555556,0.0416666666666667,"Democrat",1,1,1,57,327,1
"322",0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0.5,0.5,0.5,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0,0,0,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.520833333333333,0.5625,0.0555555555555556,0.0416666666666667,"Democrat",0,1,1,38,328,1
"323",0,0,0,0,0.166666666666667,0.666666666666667,0.833333333333333,1,0,0.166666666666667,0.166666666666667,0.5,0.5,0.666666666666667,0.666666666666667,1,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.166666666666667,0,0.166666666666667,0,0,0.333333333333333,0.458333333333333,0,0,"Republican",1,1,1,41,329,0
"324",0.166666666666667,0.166666666666667,0,0.166666666666667,0,1,1,0.833333333333333,0,0.166666666666667,0,0.166666666666667,0.166666666666667,1,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.5,0.5,0,0,0.166666666666667,0.416666666666667,0.395833333333333,0,0,"Republican",0,1,1,41,330,0
"325",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,1,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333,0.833333333333333,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0.166666666666667,0.3125,0.3125,0.0555555555555556,0,"Independent",0,0,1,70,331,1
"326",0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,1,0.666666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.833333333333333,0.666666666666667,0.666666666666667,0,0,0.166666666666667,0,0,0,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.4375,0.458333333333333,0.0277777777777778,0.25,"Democrat",0,1,0,27,332,0
"327",0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,"Republican",0,1,1,41,333,1
"328",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0.166666666666667,0,0,0,0.333333333333333,0,0,0,0.833333333333333,0.666666666666667,0.833333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.416666666666667,0.583333333333333,0.0277777777777778,0.0833333333333333,"Independent",0,0,1,46,334,0
"329",0,0,0,0,0,1,1,1,0,0,0,0,0,0.833333333333333,1,1,0,0.166666666666667,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0.375,0.354166666666667,0.0277777777777778,0.0833333333333333,"Independent",0,0,0,25,335,0
"330",0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0,0.333333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.4375,0.416666666666667,0.194444444444444,0.208333333333333,"Democrat",1,1,0,47,336,1
"331",0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0.583333333333333,0.541666666666667,0.5,0.666666666666667,"Democrat",0,0,0,36,337,0
"332",0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.5,1,0.833333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0.166666666666667,0.5,0.666666666666667,0.166666666666667,0.5,0.5,0.520833333333333,0.5,0.0277777777777778,0.0416666666666667,"Republican",0,0,0,55,338,1
"333",0.166666666666667,0.166666666666667,0.166666666666667,1,0.5,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.5,0.5,0.166666666666667,0,0,0.333333333333333,0.166666666666667,0.166666666666667,0,0.333333333333333,0,0.5,0,0.166666666666667,0.5,0.833333333333333,0,0.5,0.666666666666667,0.354166666666667,0.479166666666667,0.111111111111111,0.208333333333333,"Independent",1,1,1,32,339,0
"334",0.166666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.833333333333333,0.333333333333333,0.5,0.333333333333333,0.166666666666667,0.166666666666667,0.5,0.333333333333333,0.833333333333333,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.395833333333333,0.395833333333333,0,0.0833333333333333,"Democrat",1,0,0,38,340,0
